date,region,confirmed,death,released
20221120,Gyeongbuk,1215600,1806,23516
20221120,Gyeongnam,1582461,1582,56646
20221120,Jeju,345364,223,11681
20221120,Quarantine,15225,16,8741
20221121,Seoul,5193383,5723,281356
20221121,Busan,1560709,2554,45415
20221121,Daegu,1161447,1740,63295
20221121,Incheon,1537491,1608,76263
20221121,Gwangju,774965,725,13751
20221121,Daejeon,774798,829,17009
20221121,Ulsan,566363,461,19815
20221121,Sejong,209724,48,7324
20221121,Gyeonggi,7176364,7521,230429
20221121,Gangwon,791270,1132,23990
20221121,Chungbuk,835474,910,29494
20221121,Chungnam,1070389,1347,23480
20221121,Jeonbuk,894750,1076,30386
20221121,Jeonnam,869159,763,6933
20221121,Gyeongbuk,1216867,1806,23516
20221121,Gyeongnam,1583591,1584,56646
20221121,Jeju,345609,223,11681
20221121,Quarantine,15279,16,8741
20221122,Seoul,5208993,5734,281356
20221122,Busan,1565299,2556,45415
20221122,Daegu,1164970,1743,63295
20221122,Incheon,1542008,1608,76263
20221122,Gwangju,776481,727,13751
20221122,Daejeon,777194,830,17009
20221122,Ulsan,567597,461,19815
20221122,Sejong,210304,48,7324
20221122,Gyeonggi,7197086,7525,230429
20221122,Gangwon,793287,1133,23990
20221122,Chungbuk,837546,911,29494
20221122,Chungnam,1073320,1354,23480
20221122,Jeonbuk,896868,1077,30386
20221122,Jeonnam,871044,764,6933
20221122,Gyeongbuk,1219610,1812,23516
20221122,Gyeongnam,1587619,1589,56646
20221122,Jeju,345938,223,11681
20221122,Quarantine,15320,16,8741
20221123,Seoul,5222486,5742,281356
20221123,Busan,1569322,2557,45415
20221123,Daegu,1167960,1745,63295
20221123,Incheon,1545916,1615,76263
20221123,Gwangju,778658,728,13751
20221123,Daejeon,779292,831,17009
20221123,Ulsan,569017,462,19815
20221123,Sejong,210845,48,7324
20221123,Gyeonggi,7216880,7540,230429
20221123,Gangwon,795600,1136,23990
20221123,Chungbuk,840003,912,29494
20221123,Chungnam,1076392,1356,23480
20221123,Jeonbuk,899115,1077,30386
20221123,Jeonnam,872915,766,6933
20221123,Gyeongbuk,1223210,1815,23516
20221123,Gyeongnam,1591434,1595,56646
20221123,Jeju,346382,223,11681
20221123,Quarantine,15352,16,8741
20221124,Seoul,5233933,5756,281356
20221124,Busan,1572572,2561,45415
20221124,Daegu,1170680,1748,63295
20221124,Incheon,1549473,1619,76263
20221124,Gwangju,780342,730,13751
20221124,Daejeon,781170,831,17009
20221124,Ulsan,570134,462,19815
20221124,Sejong,211269,48,7324
20221124,Gyeonggi,7233348,7547,230429
20221124,Gangwon,797430,1140,23990
20221124,Chungbuk,841905,913,29494
20221124,Chungnam,1078870,1360,23480
20221124,Jeonbuk,901010,1078,30386
20221124,Jeonnam,874595,768,6933
20221124,Gyeongbuk,1226200,1825,23516
20221124,Gyeongnam,1594784,1597,56646
20221124,Jeju,346745,224,11681
20221124,Quarantine,15382,16,8741
20221125,Seoul,5244610,5765,281356
20221125,Busan,1575744,2569,45415
20221125,Daegu,1172982,1755,63295
20221125,Incheon,1552572,1620,76263
20221125,Gwangju,782003,730,13751
20221125,Daejeon,782935,835,17009
20221125,Ulsan,571037,463,19815
20221125,Sejong,211713,48,7324
20221125,Gyeonggi,7248130,7558,230429
20221125,Gangwon,799174,1143,23990
20221125,Chungbuk,843537,914,29494
20221125,Chungnam,1081079,1362,23480
20221125,Jeonbuk,902719,1078,30386
20221125,Jeonnam,876071,772,6933
20221125,Gyeongbuk,1229021,1828,23516
20221125,Gyeongnam,1597697,1598,56646
20221125,Jeju,347096,224,11681
20221125,Quarantine,15403,16,8741
20221126,Seoul,5254767,5770,281356
20221126,Busan,1578736,2572,45415
20221126,Daegu,1175476,1757,63295
20221126,Incheon,1555705,1622,76263
20221126,Gwangju,783607,730,13751
20221126,Daejeon,784552,836,17009
20221126,Ulsan,572023,463,19815
20221126,Sejong,212088,48,7324
20221126,Gyeonggi,7262842,7574,230429
20221126,Gangwon,800809,1146,23990
20221126,Chungbuk,845304,916,29494
20221126,Chungnam,1083420,1365,23480
20221126,Jeonbuk,904395,1079,30386
20221126,Jeonnam,877543,774,6933
20221126,Gyeongbuk,1231647,1837,23516
20221126,Gyeongnam,1600545,1601,56646
20221126,Jeju,347410,224,11681
20221126,Quarantine,15427,16,8741
20221127,Seoul,5263919,5779,281356
20221127,Busan,1581153,2574,45415
20221127,Daegu,1177843,1757,63295
20221127,Incheon,1558320,1629,76263
20221127,Gwangju,785061,731,13751
20221127,Daejeon,786061,836,17009
20221127,Ulsan,572981,463,19815
20221127,Sejong,212473,48,7324
20221127,Gyeonggi,7275823,7586,230429
20221127,Gangwon,802087,1147,23990
20221127,Chungbuk,846808,916,29494
20221127,Chungnam,1085339,1368,23480
20221127,Jeonbuk,906137,1079,30386
20221127,Jeonnam,878881,774,6933
20221127,Gyeongbuk,1234109,1841,23516
20221127,Gyeongnam,1603117,1601,56646
20221127,Jeju,347711,224,11681
20221127,Quarantine,15479,16,8741
20221128,Seoul,5267710,5792,281356
20221128,Busan,1582124,2575,45415
20221128,Daegu,1178567,1759,63295
20221128,Incheon,1559732,1629,76263
20221128,Gwangju,785819,732,13751
20221128,Daejeon,786881,836,17009
20221128,Ulsan,573323,463,19815
20221128,Sejong,212698,48,7324
20221128,Gyeonggi,7282506,7602,230429
20221128,Gangwon,802977,1149,23990
20221128,Chungbuk,847533,916,29494
20221128,Chungnam,1086280,1370,23480
20221128,Jeonbuk,906800,1079,30386
20221128,Jeonnam,879537,774,6933
20221128,Gyeongbuk,1235305,1843,23516
20221128,Gyeongnam,1604376,1606,56646
20221128,Jeju,347930,224,11681
20221128,Quarantine,15515,16,8741
20221129,Seoul,5283210,5796,281356
20221129,Busan,1586888,2576,45415
20221129,Daegu,1182066,1763,63295
20221129,Incheon,1563900,1635,76263
20221129,Gwangju,787585,734,13751
20221129,Daejeon,789098,836,17009
20221129,Ulsan,574582,465,19815
20221129,Sejong,213213,49,7324
20221129,Gyeonggi,7302332,7608,230429
20221129,Gangwon,804933,1151,23990
20221129,Chungbuk,849495,917,29494
20221129,Chungnam,1089149,1374,23480
20221129,Jeonbuk,908884,1081,30386
20221129,Jeonnam,881636,774,6933
20221129,Gyeongbuk,1237976,1847,23516
20221129,Gyeongnam,1608306,1607,56646
20221129,Jeju,348265,225,11681
20221129,Quarantine,15555,16,8741
20221130,Seoul,5295494,5807,281356
20221130,Busan,1590686,2581,45415
20221130,Daegu,1185091,1766,63295
20221130,Incheon,1567835,1638,76263
20221130,Gwangju,789804,734,13751
20221130,Daejeon,791144,836,17009
20221130,Ulsan,575872,465,19815
20221130,Sejong,213730,49,7324
20221130,Gyeonggi,7321173,7625,230429
20221130,Gangwon,807120,1152,23990
20221130,Chungbuk,851742,919,29494
20221130,Chungnam,1091990,1377,23480
20221130,Jeonbuk,911159,1082,30386
20221130,Jeonnam,883502,774,6933
20221130,Gyeongbuk,1241658,1849,23516
20221130,Gyeongnam,1612114,1610,56646
20221130,Jeju,348756,226,11681
20221130,Quarantine,15593,16,8741
20221201,Seoul,5306521,5824,281356
20221201,Busan,1593834,2586,45415
20221201,Daegu,1187653,1769,63295
20221201,Incheon,1571209,1644,76263
20221201,Gwangju,791646,734,13751
20221201,Daejeon,792946,839,17009
20221201,Ulsan,576997,465,19815
20221201,Sejong,214188,49,7324
20221201,Gyeonggi,7337101,7637,230429
20221201,Gangwon,808843,1153,23990
20221201,Chungbuk,853559,919,29494
20221201,Chungnam,1094380,1381,23480
20221201,Jeonbuk,913017,1082,30386
20221201,Jeonnam,885062,775,6933
20221201,Gyeongbuk,1244514,1853,23516
20221201,Gyeongnam,1615298,1616,56646
20221201,Jeju,349133,226,11681
20221201,Quarantine,15617,16,8741
20221202,Seoul,5317003,5829,281356
20221202,Busan,1596761,2593,45415
20221202,Daegu,1190058,1769,63295
20221202,Incheon,1574294,1647,76263
20221202,Gwangju,793263,735,13751
20221202,Daejeon,794639,840,17009
20221202,Ulsan,577979,466,19815
20221202,Sejong,214551,49,7324
20221202,Gyeonggi,7352126,7655,230429
20221202,Gangwon,810427,1156,23990
20221202,Chungbuk,855242,921,29494
20221202,Chungnam,1096457,1381,23480
20221202,Jeonbuk,914688,1087,30386
20221202,Jeonnam,886719,777,6933
20221202,Gyeongbuk,1247106,1854,23516
20221202,Gyeongnam,1618038,1620,56646
20221202,Jeju,349488,226,11681
20221202,Quarantine,15649,16,8741
20221203,Seoul,5327364,5840,281356
20221203,Busan,1599515,2594,45415
20221203,Daegu,1192430,1769,63295
20221203,Incheon,1577399,1649,76263
20221203,Gwangju,795039,737,13751
20221203,Daejeon,796306,840,17009
20221203,Ulsan,578897,469,19815
20221203,Sejong,215024,49,7324
20221203,Gyeonggi,7366933,7669,230429
20221203,Gangwon,812004,1159,23990
20221203,Chungbuk,856969,923,29494
20221203,Chungnam,1098723,1381,23480
20221203,Jeonbuk,916436,1087,30386
20221203,Jeonnam,888333,778,6933
20221203,Gyeongbuk,1249680,1862,23516
20221203,Gyeongnam,1620765,1621,56646
20221203,Jeju,349836,226,11681
20221203,Quarantine,15682,16,8741
20221204,Seoul,5335887,5847,281356
20221204,Busan,1601968,2595,45415
20221204,Daegu,1194757,1773,63295
20221204,Incheon,1580104,1656,76263
20221204,Gwangju,796742,742,13751
20221204,Daejeon,797772,844,17009
20221204,Ulsan,579780,469,19815
20221204,Sejong,215489,49,7324
20221204,Gyeonggi,7379780,7678,230429
20221204,Gangwon,813146,1165,23990
20221204,Chungbuk,858583,923,29494
20221204,Chungnam,1100639,1383,23480
20221204,Jeonbuk,918260,1090,30386
20221204,Jeonnam,889775,781,6933
20221204,Gyeongbuk,1252053,1864,23516
20221204,Gyeongnam,1623220,1627,56646
20221204,Jeju,350195,227,11681
20221204,Quarantine,15729,16,8741
20221205,Seoul,5339807,5858,281356
20221205,Busan,1602960,2595,45415
20221205,Daegu,1195449,1775,63295
20221205,Incheon,1581510,1658,76263
20221205,Gwangju,797560,743,13751
20221205,Daejeon,798546,846,17009
20221205,Ulsan,580199,469,19815
20221205,Sejong,215738,49,7324
20221205,Gyeonggi,7387156,7686,230429
20221205,Gangwon,813882,1167,23990
20221205,Chungbuk,859329,924,29494
20221205,Chungnam,1101653,1387,23480
20221205,Jeonbuk,918917,1090,30386
20221205,Jeonnam,890521,781,6933
20221205,Gyeongbuk,1253186,1867,23516
20221205,Gyeongnam,1624395,1631,56646
20221205,Jeju,350428,227,11681
20221205,Quarantine,15793,16,8741
20221206,Seoul,5356175,5865,281356
20221206,Busan,1607813,2597,45415
20221206,Daegu,1199208,1776,63295
20221206,Incheon,1586023,1658,76263
20221206,Gwangju,799580,745,13751
20221206,Daejeon,801134,846,17009
20221206,Ulsan,581529,469,19815
20221206,Sejong,216377,49,7324
20221206,Gyeonggi,7409284,7689,230429
20221206,Gangwon,815903,1167,23990
20221206,Chungbuk,861385,924,29494
20221206,Chungnam,1104819,1388,23480
20221206,Jeonbuk,921231,1092,30386
20221206,Jeonnam,892990,782,6933
20221206,Gyeongbuk,1255926,1871,23516
20221206,Gyeongnam,1628609,1632,56646
20221206,Jeju,350791,227,11681
20221206,Quarantine,15834,16,8741
20221207,Seoul,5369917,5872,281356
20221207,Busan,1611775,2601,45415
20221207,Daegu,1202520,1781,63295
20221207,Incheon,1590378,1663,76263
20221207,Gwangju,802131,748,13751
20221207,Daejeon,803373,850,17009
20221207,Ulsan,582975,470,19815
20221207,Sejong,217025,49,7324
20221207,Gyeonggi,7430606,7696,230429
20221207,Gangwon,818086,1168,23990
20221207,Chungbuk,863923,926,29494
20221207,Chungnam,1107936,1393,23480
20221207,Jeonbuk,923747,1094,30386
20221207,Jeonnam,895239,782,6933
20221207,Gyeongbuk,1259579,1875,23516
20221207,Gyeongnam,1632773,1635,56646
20221207,Jeju,351463,228,11681
20221207,Quarantine,15857,16,8741
20221208,Seoul,5381890,5881,281356
20221208,Busan,1615703,2607,45415
20221208,Daegu,1205598,1781,63295
20221208,Incheon,1594218,1665,76263
20221208,Gwangju,804395,748,13751
20221208,Daejeon,805321,855,17009
20221208,Ulsan,584210,470,19815
20221208,Sejong,217601,49,7324
20221208,Gyeonggi,7448884,7706,230429
20221208,Gangwon,819941,1174,23990
20221208,Chungbuk,866098,928,29494
20221208,Chungnam,1110761,1399,23480
20221208,Jeonbuk,925796,1098,30386
20221208,Jeonnam,897276,783,6933
20221208,Gyeongbuk,1262549,1879,23516
20221208,Gyeongnam,1636365,1640,56646
20221208,Jeju,352042,229,11681
20221208,Quarantine,15886,16,8741
20221209,Seoul,5393732,5891,281356
20221209,Busan,1619485,2610,45415
20221209,Daegu,1208380,1785,63295
20221209,Incheon,1597822,1670,76263
20221209,Gwangju,806471,749,13751
20221209,Daejeon,807169,856,17009
20221209,Ulsan,585482,472,19815
20221209,Sejong,218123,49,7324
20221209,Gyeonggi,7466518,7722,230429
20221209,Gangwon,821688,1177,23990
20221209,Chungbuk,867996,930,29494
20221209,Chungnam,1113615,1403,23480
20221209,Jeonbuk,927844,1099,30386
20221209,Jeonnam,899276,783,6933
20221209,Gyeongbuk,1265347,1884,23516
20221209,Gyeongnam,1639772,1649,56646
20221209,Jeju,352615,230,11681
20221209,Quarantine,15909,16,8741
20221210,Seoul,5405414,5899,281356
20221210,Busan,1623319,2613,45415
20221210,Daegu,1211175,1790,63295
20221210,Incheon,1601746,1673,76263
20221210,Gwangju,808514,751,13751
20221210,Daejeon,808958,859,17009
20221210,Ulsan,586720,472,19815
20221210,Sejong,218671,49,7324
20221210,Gyeonggi,7484040,7731,230429
20221210,Gangwon,823475,1179,23990
20221210,Chungbuk,870065,932,29494
20221210,Chungnam,1116341,1405,23480
20221210,Jeonbuk,929775,1102,30386
20221210,Jeonnam,901239,785,6933
20221210,Gyeongbuk,1267949,1892,23516
20221210,Gyeongnam,1643529,1651,56646
20221210,Jeju,353092,230,11681
20221210,Quarantine,15941,16,8741
20221211,Seoul,5415009,5902,281356
20221211,Busan,1626615,2616,45415
20221211,Daegu,1213456,1794,63295
20221211,Incheon,1605137,1677,76263
20221211,Gwangju,810407,752,13751
20221211,Daejeon,810546,860,17009
20221211,Ulsan,587935,472,19815
20221211,Sejong,219182,49,7324
20221211,Gyeonggi,7498790,7740,230429
20221211,Gangwon,824813,1180,23990
20221211,Chungbuk,872002,932,29494
20221211,Chungnam,1118593,1406,23480
20221211,Jeonbuk,931827,1106,30386
20221211,Jeonnam,902919,788,6933
20221211,Gyeongbuk,1270655,1893,23516
20221211,Gyeongnam,1646784,1656,56646
20221211,Jeju,353607,230,11681
20221211,Quarantine,15979,16,8741
20221212,Seoul,5418916,5905,281356
20221212,Busan,1627728,2617,45415
20221212,Daegu,1214234,1799,63295
20221212,Incheon,1606679,1679,76263
20221212,Gwangju,811360,752,13751
20221212,Daejeon,811314,860,17009
20221212,Ulsan,588453,473,19815
20221212,Sejong,219388,49,7324
20221212,Gyeonggi,7506801,7745,230429
20221212,Gangwon,825793,1181,23990
20221212,Chungbuk,872811,932,29494
20221212,Chungnam,1119747,1410,23480
20221212,Jeonbuk,932547,1106,30386
20221212,Jeonnam,903903,791,6933
20221212,Gyeongbuk,1271944,1895,23516
20221212,Gyeongnam,1648259,1659,56646
20221212,Jeju,354003,230,11681
20221212,Quarantine,16029,16,8741
20221213,Seoul,5436604,5908,281356
20221213,Busan,1633962,2619,45415
20221213,Daegu,1218183,1801,63295
20221213,Incheon,1612184,1681,76263
20221213,Gwangju,813699,752,13751
20221213,Daejeon,813943,860,17009
20221213,Ulsan,590234,473,19815
20221213,Sejong,220158,49,7324
20221213,Gyeonggi,7530889,7753,230429
20221213,Gangwon,828003,1182,23990
20221213,Chungbuk,875122,932,29494
20221213,Chungnam,1123325,1415,23480
20221213,Jeonbuk,934924,1106,30386
20221213,Jeonnam,906664,791,6933
20221213,Gyeongbuk,1274822,1900,23516
20221213,Gyeongnam,1653563,1660,56646
20221213,Jeju,354388,230,11681
20221213,Quarantine,16061,16,8741
20221214,Seoul,5451774,5915,281356
20221214,Busan,1639383,2621,45415
20221214,Daegu,1221883,1803,63295
20221214,Incheon,1617246,1685,76263
20221214,Gwangju,816568,754,13751
20221214,Daejeon,816294,861,17009
20221214,Ulsan,592159,475,19815
20221214,Sejong,220786,49,7324
20221214,Gyeonggi,7554075,7765,230429
20221214,Gangwon,830537,1184,23990
20221214,Chungbuk,877856,934,29494
20221214,Chungnam,1127027,1417,23480
20221214,Jeonbuk,937735,1108,30386
20221214,Jeonnam,909412,792,6933
20221214,Gyeongbuk,1278554,1904,23516
20221214,Gyeongnam,1658734,1661,56646
20221214,Jeju,355162,230,11681
20221214,Quarantine,16089,16,8741
20221215,Seoul,5464600,5924,281356
20221215,Busan,1644051,2627,45415
20221215,Daegu,1224970,1803,63295
20221215,Incheon,1621440,1686,76263
20221215,Gwangju,818893,755,13751
20221215,Daejeon,818298,863,17009
20221215,Ulsan,593680,476,19815
20221215,Sejong,221373,49,7324
20221215,Gyeonggi,7573098,7788,230429
20221215,Gangwon,832512,1185,23990
20221215,Chungbuk,879935,938,29494
20221215,Chungnam,1129980,1421,23480
20221215,Jeonbuk,939988,1109,30386
20221215,Jeonnam,911733,793,6933
20221215,Gyeongbuk,1281829,1906,23516
20221215,Gyeongnam,1663134,1663,56646
20221215,Jeju,355799,230,11681
20221215,Quarantine,16100,16,8741
20221216,Seoul,5476992,5932,281356
20221216,Busan,1648355,2633,45415
20221216,Daegu,1227839,1809,63295
20221216,Incheon,1625552,1691,76263
20221216,Gwangju,821159,756,13751
20221216,Daejeon,820300,865,17009
20221216,Ulsan,595108,481,19815
20221216,Sejong,221869,49,7324
20221216,Gyeonggi,7591575,7797,230429
20221216,Gangwon,834369,1187,23990
20221216,Chungbuk,881939,941,29494
20221216,Chungnam,1132926,1421,23480
20221216,Jeonbuk,942099,1109,30386
20221216,Jeonnam,913935,795,6933
20221216,Gyeongbuk,1284508,1913,23516
20221216,Gyeongnam,1667278,1671,56646
20221216,Jeju,356389,232,11681
20221216,Quarantine,16151,16,8741
20221217,Seoul,5489387,5941,281356
20221217,Busan,1652583,2637,45415
20221217,Daegu,1230917,1813,63295
20221217,Incheon,1629600,1693,76263
20221217,Gwangju,823264,759,13751
20221217,Daejeon,822241,867,17009
20221217,Ulsan,596511,481,19815
20221217,Sejong,222467,49,7324
20221217,Gyeonggi,7609601,7807,230429
20221217,Gangwon,836180,1188,23990
20221217,Chungbuk,884115,942,29494
20221217,Chungnam,1135746,1421,23480
20221217,Jeonbuk,944340,1113,30386
20221217,Jeonnam,916249,798,6933
20221217,Gyeongbuk,1287300,1919,23516
20221217,Gyeongnam,1671581,1676,56646
20221217,Jeju,356989,233,11681
20221217,Quarantine,16176,16,8741
20221218,Seoul,5500023,5950,281356
20221218,Busan,1656426,2641,45415
20221218,Daegu,1233639,1813,63295
20221218,Incheon,1633132,1693,76263
20221218,Gwangju,825340,761,13751
20221218,Daejeon,823855,870,17009
20221218,Ulsan,597863,482,19815
20221218,Sejong,222991,49,7324
20221218,Gyeonggi,7625401,7814,230429
20221218,Gangwon,837600,1192,23990
20221218,Chungbuk,885918,945,29494
20221218,Chungnam,1138238,1422,23480
20221218,Jeonbuk,946527,1115,30386
20221218,Jeonnam,918139,801,6933
20221218,Gyeongbuk,1290000,1919,23516
20221218,Gyeongnam,1675178,1679,56646
20221218,Jeju,357594,233,11681
20221218,Quarantine,16216,16,8741
20221219,Seoul,5504213,5959,281356
20221219,Busan,1657639,2642,45415
20221219,Daegu,1234612,1818,63295
20221219,Incheon,1634681,1694,76263
20221219,Gwangju,826186,762,13751
20221219,Daejeon,824656,871,17009
20221219,Ulsan,598428,482,19815
20221219,Sejong,223214,49,7324
20221219,Gyeonggi,7633430,7823,230429
20221219,Gangwon,838521,1193,23990
20221219,Chungbuk,886960,946,29494
20221219,Chungnam,1139340,1424,23480
20221219,Jeonbuk,947306,1117,30386
20221219,Jeonnam,919026,802,6933
20221219,Gyeongbuk,1291370,1923,23516
20221219,Gyeongnam,1676853,1680,56646
20221219,Jeju,357996,233,11681
20221219,Quarantine,16257,16,8741
20221220,Seoul,5522422,5971,281356
20221220,Busan,1664199,2642,45415
20221220,Daegu,1238234,1821,63295
20221220,Incheon,1640299,1699,76263
20221220,Gwangju,828160,763,13751
20221220,Daejeon,827299,872,17009
20221220,Ulsan,600146,482,19815
20221220,Sejong,224010,50,7324
20221220,Gyeonggi,7658052,7834,230429
20221220,Gangwon,840445,1198,23990
20221220,Chungbuk,889261,948,29494
20221220,Chungnam,1142760,1428,23480
20221220,Jeonbuk,949610,1118,30386
20221220,Jeonnam,922191,805,6933
20221220,Gyeongbuk,1294117,1926,23516
20221220,Gyeongnam,1682320,1684,56646
20221220,Jeju,358398,233,11681
20221220,Quarantine,16286,16,8741
20221221,Seoul,5537977,5981,281356
20221221,Busan,1669696,2642,45415
20221221,Daegu,1241850,1826,63295
20221221,Incheon,1645593,1708,76263
20221221,Gwangju,830985,763,13751
20221221,Daejeon,829664,872,17009
20221221,Ulsan,602203,484,19815
20221221,Sejong,224740,50,7324
20221221,Gyeonggi,7681783,7848,230429
20221221,Gangwon,842932,1199,23990
20221221,Chungbuk,892302,950,29494
20221221,Chungnam,1146559,1429,23480
20221221,Jeonbuk,952773,1118,30386
20221221,Jeonnam,925278,806,6933
20221221,Gyeongbuk,1298018,1931,23516
20221221,Gyeongnam,1688336,1692,56646
20221221,Jeju,359343,234,11681
20221221,Quarantine,16320,16,8741
20221222,Seoul,5551912,5991,281356
20221222,Busan,1674832,2646,45415
20221222,Daegu,1245046,1829,63295
20221222,Incheon,1649804,1714,76263
20221222,Gwangju,833357,764,13751
20221222,Daejeon,831843,873,17009
20221222,Ulsan,603953,486,19815
20221222,Sejong,225377,50,7324
20221222,Gyeonggi,7702702,7860,230429
20221222,Gangwon,844879,1201,23990
